6.578077508215420810e-01,5.999981909762663879e-01,5.997991546548969710e-01,5.994478035426292761e-01,5.989431183682278892e-01,5.950973685060835239e-01
6.579653084265388863e-01,6.010832100943366285e-01,6.009700788713722153e-01,6.000033493318481792e-01,5.995542559598300292e-01,5.955521343234534415e-01
6.581119088091101910e-01,6.016270445626004104e-01,6.030733211552261608e-01,6.007805876510534659e-01,6.008971212592858491e-01,5.957644650426400235e-01
6.582483336249367323e-01,6.024890300021339407e-01,6.045434562271718715e-01,6.016436410128460643e-01,6.014283233746476887e-01,5.972000620842377039e-01
6.583753061352215497e-01,6.032871902230851902e-01,6.051313046682400554e-01,6.021320476022773427e-01,6.017352443058600064e-01,5.976734337503234462e-01
6.584934959216631745e-01,6.036879845748792661e-01,6.084898683679617060e-01,6.038310083842782783e-01,6.021442658681553928e-01,5.999406063009107282e-01
6.586035231740372531e-01,6.043041279335319427e-01,6.100873941386190102e-01,6.048198388084001786e-01,6.024496342880194533e-01,6.004503472855101665e-01
6.587059625951635633e-01,6.046653834864195165e-01,6.105778861213818631e-01,6.052428263440982059e-01,6.028427505688417343e-01,6.010009903718973590e-01
6.588013469625844110e-01,6.047922880475216090e-01,6.115138176505805490e-01,6.055401230836590099e-01,6.033354927588547856e-01,6.014630040383036613e-01
6.588901703815940314e-01,6.054654117118061230e-01,6.133325510524739732e-01,6.060523770553498668e-01,6.038262410671967340e-01,6.032205737489665376e-01
6.589728912602091926e-01,6.059515052864099527e-01,6.141615084866270946e-01,6.073614974463840133e-01,6.042222722524882572e-01,6.037553524815534312e-01
6.590499350331584516e-01,6.064615917301848791e-01,6.146021521650314456e-01,6.089352529032194816e-01,6.047696575680577835e-01,6.042958393730731848e-01
6.591216966589107384e-01,6.071747143155193926e-01,6.159941494080553026e-01,6.104637022796279844e-01,6.056547974032678860e-01,6.049510460133019629e-01
6.591885429111299377e-01,6.087107004272439559e-01,6.165004291994374830e-01,6.109233346259362873e-01,6.067776428479209061e-01,6.053007575628390757e-01
6.592508144835994566e-01,6.101402336720765929e-01,6.168680816497608133e-01,6.126175689829169713e-01,6.070697996657090645e-01,6.058980774111616396e-01
6.593088279256336115e-01,6.114027483021532428e-01,6.171207691292797115e-01,6.131640324201460546e-01,6.076195961154434722e-01,6.063573401408297592e-01
6.593628774232320744e-01,6.117894817429083698e-01,6.174517066048287317e-01,6.134157998394783595e-01,6.085772136530646081e-01,6.070204619692642911e-01
6.594132364396289026e-01,6.121043336374276667e-01,6.181552913193864018e-01,6.145274141049336114e-01,6.091182540478226048e-01,6.071722805869812500e-01
6.594601592275344260e-01,6.124991325067487002e-01,6.187086337515237400e-01,6.148745284966016245e-01,6.098649163161671272e-01,6.077099991696939263e-01
6.595038822241297005e-01,6.126994641414298393e-01,6.193480390288040871e-01,6.153001853633847107e-01,6.112292244729075064e-01,6.081337401335665804e-01
6.595446253388002056e-01,6.129218416547312920e-01,6.199722321532215030e-01,6.157975517419908007e-01,6.119008589120539243e-01,6.096795407140866985e-01
6.595825931426212430e-01,6.129891366243014339e-01,6.215371831781401069e-01,6.161607913604328912e-01,6.121774536175080828e-01,6.106811274112127208e-01
6.596179759677623933e-01,6.132892546074164564e-01,6.219988173139435750e-01,6.171823961288042115e-01,6.123771486837175093e-01,6.116316098415469638e-01
6.596509509242143299e-01,6.138808478030607363e-01,6.223668832074765733e-01,6.174352220978625017e-01,6.127352194299824362e-01,6.120021396681201153e-01
6.596816828405568378e-01,6.143003915434979145e-01,6.230820903541148814e-01,6.178361541274891566e-01,6.130086008662006813e-01,6.123849713005854456e-01
6.597103251348725994e-01,6.156151480601511627e-01,6.236846425161124419e-01,6.182372828012370203e-01,6.134647392236660668e-01,6.126433370065967887e-01
6.597370206213810651e-01,6.159463234226818518e-01,6.246519853867658068e-01,6.188432628738484986e-01,6.146065027171621065e-01,6.133280776190710437e-01
6.597619022578605774e-01,6.162081831225668660e-01,6.250621304600640915e-01,6.190608181293889567e-01,6.148140250982443433e-01,6.145339857541418649e-01
6.597850938384819397e-01,6.169996939934579983e-01,6.254821095504909945e-01,6.201545486788196948e-01,6.153801172110132667e-01,6.147977422224941702e-01
6.598067106362973666e-01,6.171607231452694853e-01,6.257917576162257411e-01,6.209408691545209580e-01,6.162972441631150433e-01,6.155240347922532607e-01
6.598268599992543892e-01,6.175406185023087913e-01,6.264346050950806433e-01,6.212253592187160223e-01,6.169172064119669008e-01,6.158178294041558587e-01
6.598456419032792120e-01,6.178267441490782330e-01,6.273707946470685748e-01,6.221699273806957642e-01,6.175325451713550295e-01,6.165071861938331566e-01
6.598631494656805874e-01,6.180246876477082374e-01,6.280785139452872423e-01,6.228907371080961708e-01,6.176784256194215450e-01,6.169192338969076150e-01
6.598794694218723667e-01,6.191720566733173170e-01,6.284257381175686330e-01,6.232485240264057369e-01,6.193821313223683012e-01,6.173159102021993361e-01
6.598946825681429873e-01,6.194654926178674303e-01,6.291519455601717326e-01,6.235692559981426131e-01,6.197191823824141910e-01,6.180160163563289677e-01
6.599088641730046501e-01,6.197659106928787853e-01,6.295054361476388749e-01,6.242471000762298550e-01,6.199741460742697052e-01,6.189912273386610764e-01
6.599220843594416630e-01,6.201028381014325186e-01,6.301121705687086072e-01,6.247541097853849257e-01,6.210841602590067012e-01,6.195425991552460099e-01
6.599344084601947991e-01,6.205037527760514093e-01,6.305746302424368732e-01,6.251276625142435650e-01,6.220595792946786995e-01,6.199085122688936522e-01
6.599458973480493151e-01,6.206949112864457163e-01,6.309168221606641369e-01,6.254285965686696702e-01,6.224297158144275199e-01,6.202234880642576442e-01
6.599566077429577238e-01,6.209337085921909916e-01,6.314934992592339258e-01,6.264211224652621590e-01,6.233351940119148393e-01,6.208859286323474835e-01
6.599665924976577669e-01,6.210989981106979085e-01,6.322759905840192873e-01,6.266206315674871519e-01,6.243962944227822165e-01,6.210328024009704739e-01
6.599759008633461210e-01,6.212100281109438349e-01,6.324396493041016809e-01,6.269395967556761207e-01,6.253487045821837231e-01,6.213034424941047407e-01
6.599845787368470162e-01,6.216231406173731155e-01,6.327197082095501468e-01,6.272184921717246509e-01,6.260880577890520771e-01,6.221256827582696269e-01
6.599926688905762839e-01,6.217611151139177394e-01,6.332399691727598201e-01,6.274621824031065831e-01,6.263814672822221041e-01,6.224596480799342579e-01
6.600002111865513887e-01,6.220658993316212637e-01,6.340607379694528367e-01,6.277172431336728309e-01,6.266015149638903825e-01,6.226573594059703343e-01
6.600072427755685478e-01,6.221553337127828653e-01,6.343921901966853572e-01,6.280522141043721751e-01,6.268805632843711395e-01,6.231172114007990093e-01
6.600137982825992067e-01,6.224415756913215247e-01,6.349535555576388823e-01,6.284830064855824183e-01,6.271740694504205349e-01,6.232872851401913827e-01
6.600199099793797597e-01,6.226932431826048830e-01,6.352096597763432495e-01,6.292505843074401861e-01,6.274583224644946222e-01,6.235607030811597395e-01
6.600256079450947944e-01,6.236768007655991708e-01,6.358471352541712474e-01,6.299424375579391056e-01,6.275274773210097745e-01,6.238198656915152629e-01
6.600309202159905242e-01,6.237237603205669778e-01,6.362345367996602441e-01,6.302636738579645570e-01,6.277364777529248485e-01,6.240624461437493942e-01
6.600358729246917910e-01,6.241063809921880701e-01,6.380515145825820245e-01,6.305507804025641816e-01,6.281387973438178340e-01,6.242173855047113973e-01
6.600404904299534969e-01,6.242574220580567879e-01,6.388049939968332147e-01,6.306966934733627683e-01,6.284890644682173955e-01,6.243450443027674934e-01
6.600447954374896176e-01,6.243738433925768438e-01,6.393404923325058942e-01,6.308415262921444056e-01,6.286939520786221092e-01,6.246276889040426328e-01
6.600488091125281676e-01,6.246472763357356905e-01,6.396726916703088239e-01,6.310641104900519549e-01,6.294551259376024444e-01,6.249377888660765379e-01
6.600525511846493387e-01,6.255653753760836988e-01,6.398673594770439843e-01,6.311879312325596736e-01,6.298804314766476287e-01,6.250033487197045323e-01
6.600560400454427157e-01,6.257899664789586813e-01,6.401415811964999980e-01,6.320206759540976105e-01,6.301426921323998176e-01,6.250569005918552579e-01
6.600592928394956038e-01,6.262915577581102955e-01,6.405945889479267574e-01,6.322506701477551561e-01,6.302563193910449835e-01,6.251685604199271884e-01
6.600623255491476771e-01,6.267492985917358927e-01,6.412906320056143139e-01,6.325704013489317212e-01,6.303595647135084024e-01,6.254569597596641994e-01
6.600651530734692463e-01,6.271996799353881658e-01,6.415400836358885472e-01,6.326690889641984894e-01,6.304915885321057401e-01,6.260409991141440145e-01
6.600677893018446207e-01,6.277348285520952809e-01,6.417527715432891355e-01,6.328954442231312649e-01,6.307535175770893066e-01,6.270992978937823814e-01
6.600702471825327100e-01,6.279118506770415831e-01,6.433283097691876451e-01,6.330552220147627196e-01,6.312837374791636647e-01,6.276606880290036550e-01
6.600725387865621352e-01,6.280898241745070942e-01,6.435457931626109573e-01,6.332652355788785936e-01,6.314036839442392912e-01,6.278087015143573035e-01
6.600746753672620537e-01,6.282766555956850185e-01,6.456521112477143776e-01,6.334616553099693403e-01,6.316754660870375071e-01,6.279455385613548213e-01
6.600766674157489966e-01,6.283506163207031037e-01,6.458757552563171300e-01,6.335850558016167255e-01,6.326455924201974668e-01,6.281363099584097442e-01
6.600785247126313982e-01,6.284948312619732524e-01,6.461959393177452160e-01,6.338223847542978628e-01,6.332013880182831844e-01,6.286033677289564192e-01
6.600802563761979380e-01,6.287057608485498994e-01,6.465512830137365441e-01,6.340267793766550808e-01,6.332573102134877452e-01,6.293293066074141517e-01
6.600818709073263957e-01,6.291262629507198278e-01,6.469524925554868133e-01,6.346571042195497947e-01,6.333213274682339966e-01,6.294958741663904123e-01
6.600833762313440545e-01,6.291651827074667969e-01,6.474093853031611667e-01,6.351558923806287504e-01,6.336392596114287512e-01,6.300570629142038248e-01
6.600847797370384962e-01,6.293926855817794097e-01,6.486658218369855122e-01,6.352828330516901989e-01,6.337799808680957270e-01,6.302421131009118271e-01
6.600860883130225121e-01,6.298660871439897280e-01,6.501845078916184129e-01,6.353378803859600632e-01,6.344245350685312479e-01,6.304402880819162114e-01
6.600873083816242159e-01,6.307683730011631740e-01,6.512903302445304243e-01,6.357656952473152989e-01,6.345916549195923517e-01,6.305623791184228333e-01
6.600884459304823260e-01,6.311594403454386937e-01,6.515943825783252485e-01,6.359117659802162592e-01,6.347670548812838209e-01,6.306612921208497591e-01
6.600895065419901675e-01,6.315346487390177677e-01,6.528315742113748321e-01,6.361658445671826145e-01,6.348218189419294610e-01,6.307316874382986605e-01
6.600904954207484909e-01,6.316793596385457121e-01,6.532767293714842882e-01,6.364356795320507132e-01,6.348793295791541613e-01,6.308150666703087328e-01
6.600914174191511163e-01,6.317632564227818603e-01,6.544868342246435988e-01,6.366344813575356421e-01,6.350809311992907658e-01,6.310870564532075067e-01
6.600922770612355217e-01,6.319115778186547017e-01,6.546179130588514194e-01,6.372628892957241664e-01,6.354129077123600311e-01,6.320332053450881116e-01
6.600930785649203880e-01,6.326245419665300629e-01,6.547290714169851089e-01,6.373423192334942700e-01,6.355236034318900717e-01,6.322813280912313871e-01
6.600938258627265798e-01,6.327461440792281344e-01,6.551393653097401515e-01,6.380828192004560639e-01,6.360395813817951716e-01,6.329684504876683659e-01
6.600945226211037964e-01,6.328800390680718868e-01,6.552413633922715697e-01,6.384847615221438399e-01,6.362411067032952561e-01,6.331320748020534683e-01
6.600951722584418313e-01,6.331030010796662166e-01,6.555402746981615625e-01,6.389666603149891655e-01,6.363331198353880946e-01,6.332607040254603081e-01
6.600957779618603638e-01,6.336856760933492483e-01,6.558675262544210183e-01,6.392223338881758421e-01,6.366419855534912742e-01,6.334683930253199868e-01
6.600963427028642139e-01,6.345969983050396834e-01,6.559658412598918797e-01,6.395464062628503088e-01,6.367612931736239545e-01,6.337568130233590669e-01
6.600968692519327830e-01,6.347175649184257917e-01,6.562190955921752833e-01,6.396542351492747747e-01,6.368877669992144552e-01,6.339108992815518651e-01
6.600973601921323874e-01,6.348206893187153810e-01,6.565123196792302940e-01,6.396837447502082830e-01,6.369588374302443956e-01,6.341570652294463706e-01
6.600978179317922301e-01,6.349268289008057620e-01,6.567460553514273824e-01,6.403118759072181643e-01,6.370489475935849910e-01,6.344071097575488816e-01
6.600982447163311617e-01,6.350656851510080303e-01,6.569500371152802165e-01,6.404197991505291565e-01,6.371768925857628219e-01,6.345573848520765781e-01
6.600986426392839723e-01,6.353050104487346639e-01,6.570652452831204915e-01,6.405386194323130500e-01,6.373649512265747719e-01,6.347226206277354343e-01
6.600990136525726193e-01,6.355780103089248012e-01,6.573035253729569982e-01,6.408995051758926698e-01,6.374595663722293359e-01,6.349172944115929473e-01
6.600993595760951127e-01,6.357162410974611655e-01,6.574802689592544880e-01,6.412106647903296208e-01,6.375202480107405867e-01,6.351474327510625573e-01
6.600996821066510423e-01,6.357848410378554860e-01,6.587406650457233726e-01,6.416224068702134353e-01,6.380022082902442326e-01,6.354088447385656258e-01
6.600999828262741342e-01,6.360227535689048084e-01,6.587663837939293776e-01,6.421435814755155347e-01,6.381127556903681830e-01,6.357033370396638627e-01
6.601002632099962630e-01,6.364130614377050410e-01,6.589669346238591352e-01,6.423173963107389195e-01,6.382200258233974299e-01,6.362953252170410190e-01
6.601005246330836629e-01,6.366088408021078893e-01,6.591948736147652532e-01,6.424092645796289913e-01,6.385321706636958305e-01,6.364806504829473299e-01
6.601007683777887491e-01,6.367250097206502701e-01,6.593565486873460557e-01,6.425879880452476378e-01,6.391256080697093056e-01,6.365600394397499251e-01
6.601009956396403089e-01,6.369367645027557145e-01,6.594991619204773059e-01,6.427851065348867410e-01,6.392744446107979650e-01,6.366754235252337635e-01
6.601012075333115847e-01,6.370162687031835080e-01,6.595984756258956860e-01,6.428482860069236748e-01,6.393486988568759521e-01,6.368010316276374594e-01
6.601014050980875680e-01,6.373032203628878900e-01,6.597230984582296287e-01,6.428772592918449158e-01,6.394198123471640516e-01,6.368657489543789740e-01
6.601015893029673620e-01,6.374344291906646198e-01,6.609613023370025653e-01,6.431109332982249960e-01,6.395731321054998197e-01,6.369341216364695635e-01
6.601017610514149370e-01,6.375594736459024858e-01,6.611944141123506924e-01,6.432178942563091528e-01,6.400578364648098484e-01,6.374581167241221147e-01
6.601019211857936941e-01,6.381736025515192257e-01,6.612443224138214726e-01,6.434088392800038081e-01,6.401466725804282332e-01,6.376347727119898723e-01
6.601020704914991599e-01,6.383013883918013942e-01,6.613391221355622296e-01,6.435518318665355286e-01,6.402035533366747799e-01,6.379729380901857372e-01
6.601022097008123479e-01,6.384176353169187523e-01,6.615016112338518717e-01,6.439419293219590390e-01,6.402897932155373617e-01,6.384177718030260573e-01
6.601023394964927737e-01,6.391133144620778639e-01,6.621559629230350241e-01,6.442397818201811566e-01,6.408841521022051735e-01,6.384493866811631335e-01
6.601024605151232238e-01,6.394039922617771321e-01,6.623401551982975866e-01,6.443312908022190699e-01,6.409339894349828093e-01,6.389062633272085678e-01
6.601025733502402515e-01,6.395028621003882030e-01,6.623891893599176406e-01,6.443702262686479276e-01,6.410356571523933011e-01,6.389811939555517517e-01
6.601026785552389642e-01,6.395656632832205091e-01,6.625525725519205711e-01,6.444400247234141066e-01,6.410616628283751783e-01,6.390750284510338108e-01
6.601027766460925150e-01,6.396104149079797629e-01,6.626439371274129853e-01,6.445643268210724530e-01,6.414044258257802777e-01,6.392514241060776037e-01
6.601028681038811907e-01,6.397461514206157496e-01,6.626883046483840189e-01,6.449657216954406413e-01,6.414578951604400503e-01,6.393294449413250424e-01
6.601029533771489710e-01,6.399088145824136653e-01,6.627282044612163858e-01,6.450985399065862769e-01,6.415666787251917969e-01,6.394445654124926159e-01
6.601030328841105410e-01,6.400538126639923053e-01,6.630612764648896595e-01,6.451925786639880478e-01,6.416733376414162082e-01,6.395331152635624905e-01
6.601031070146980984e-01,6.401111139487436485e-01,6.634086242901729991e-01,6.453715998964808520e-01,6.417128473168705050e-01,6.395802268537442714e-01
6.601031761324743785e-01,6.401872626661643251e-01,6.635471428954249351e-01,6.453797200402016099e-01,6.417600507804049892e-01,6.396267626235574433e-01
6.601032405764155619e-01,6.405948992191876634e-01,6.647226573559879004e-01,6.454919795936319149e-01,6.418709644055170527e-01,6.397701032444146341e-01
6.601033006625787181e-01,6.407448391475576432e-01,6.647885839506504357e-01,6.456753372355678033e-01,6.421498769975991783e-01,6.398228714324344368e-01
6.601033566856425727e-01,6.408136914687283525e-01,6.650230217032703228e-01,6.457676486793110238e-01,6.423495897975703972e-01,6.401060528873968591e-01
6.601034089203640098e-01,6.409445004023340831e-01,6.663986008801970895e-01,6.460830153730695580e-01,6.423713768898927645e-01,6.402102152736963703e-01
6.601034576229156681e-01,6.414015287166207058e-01,6.663478886203582086e-01,6.463205249080773429e-01,6.423989667948656335e-01,6.403286361092270784e-01
6.601035030321498187e-01,6.415840661925656940e-01,6.663595905741271919e-01,6.464712662443929947e-01,6.424464412280774805e-01,6.404768182141294952e-01
6.601035453707646550e-01,6.419713935483821743e-01,6.672932843413885706e-01,6.467001650947791225e-01,6.425264040845888314e-01,6.405545033961591583e-01
6.601035848464017475e-01,6.420198396950167474e-01,6.672918565106468192e-01,6.469787279230118093e-01,6.425610551721127051e-01,6.405635083814115172e-01
6.601036216526595668e-01,6.421274962975566103e-01,6.674189615178203194e-01,6.471207572523242080e-01,6.426004777133094148e-01,6.407465133443913663e-01
6.601036559700438344e-01,6.421762071158519936e-01,6.673306913831448250e-01,6.473524738898203124e-01,6.426205223349352735e-01,6.408241459940855478e-01
6.601036879668560342e-01,6.422693749374722705e-01,6.674683335932638517e-01,6.477618352797995804e-01,6.426857486130773678e-01,6.409005175161321954e-01
6.601037178000180861e-01,6.426231064486680467e-01,6.676207015212406448e-01,6.481193376115805815e-01,6.426804423825773771e-01,6.409723375916810406e-01
6.601037456158362904e-01,6.429687000882371439e-01,6.682499351758522943e-01,6.482123302606882520e-01,6.427447703396159673e-01,6.410264647817853767e-01
6.601037715507274140e-01,6.433382902355374577e-01,6.684363691793882012e-01,6.483464216059204865e-01,6.429786560101617976e-01,6.412064745069157023e-01
6.601037957318802718e-01,6.438380611606274728e-01,6.685562906278428308e-01,6.484713684756057139e-01,6.430034274780656034e-01,6.415839371115793499e-01
6.601038182778846686e-01,6.439355394264282273e-01,6.685172178130647236e-01,6.485232527383153478e-01,6.430954044846290962e-01,6.415818771592208813e-01
6.601038392993124893e-01,6.440183501730000204e-01,6.686155569513132502e-01,6.486151756507769761e-01,6.434497748859596689e-01,6.416957615817943106e-01
6.601038588992564904e-01,6.441933487711377637e-01,6.688959739568163254e-01,6.486410456137718938e-01,6.436165596373379927e-01,6.417848928170120093e-01
6.601038771738384492e-01,6.442763677801228717e-01,6.694982609106465699e-01,6.487548975162491516e-01,6.436822727623284779e-01,6.418358328586784012e-01
6.601038942126806752e-01,6.443509117919008489e-01,6.696757744800659884e-01,6.490409212748159407e-01,6.440495306193526615e-01,6.418228100371196065e-01
6.601039100993444375e-01,6.444128230636764210e-01,6.697495493613944140e-01,6.492045898965903561e-01,6.443807377759616095e-01,6.419186636400388002e-01
6.601039249117423013e-01,6.443930309980988591e-01,6.699513515736383873e-01,6.493390960485104779e-01,6.445779370747036774e-01,6.420818203828893012e-01
6.601039387225162702e-01,6.443873462435937283e-01,6.699394325857072063e-01,6.494640393721752281e-01,6.446374216045132055e-01,6.421859306065517137e-01
6.601039515993969431e-01,6.445851176205606992e-01,6.704558572871449629e-01,6.494957754853259990e-01,6.448101254193812082e-01,6.422454797367782575e-01
6.601039636055348048e-01,6.446843801330285340e-01,6.707888523002900616e-01,6.495680285296432377e-01,6.448654140492842135e-01,6.422756037125337825e-01
6.601039747998105334e-01,6.447998460541545240e-01,6.707189130341795202e-01,6.497504978252295338e-01,6.448653377971855782e-01,6.423130536280574621e-01
6.601039852371229921e-01,6.449329479562285750e-01,6.707408870193078965e-01,6.498129869074743548e-01,6.449849916554712959e-01,6.423408932318817044e-01
6.601039949686573483e-01,6.450498657441651185e-01,6.708529327843051338e-01,6.499118254878024636e-01,6.450138862960113073e-01,6.425694480557306854e-01
6.601040040421407573e-01,6.450941336691495831e-01,6.709160661303518181e-01,6.504454292760047940e-01,6.450945416858080428e-01,6.427434461025302026e-01
6.601040125020701810e-01,6.451353462606638223e-01,6.708570770055268806e-01,6.505568331893722966e-01,6.451727057321551273e-01,6.428468619289231523e-01
6.601040203899335435e-01,6.451893489521671743e-01,6.709635835454033082e-01,6.505296147669972218e-01,6.455063199643017446e-01,6.429582540066457463e-01
6.601040277444152338e-01,6.452357917736407655e-01,6.711141352548724015e-01,6.506896069097110047e-01,6.455822043176425717e-01,6.429876882726337506e-01
6.601040346015830673e-01,6.453112807553592623e-01,6.711232227931935856e-01,6.508165950132883681e-01,6.455710284080682371e-01,6.430426999191792836e-01
6.601040409950654775e-01,6.453551160398459663e-01,6.711150127086980000e-01,6.510129120570904426e-01,6.455413838291418349e-01,6.431344573947574972e-01
6.601040469562172719e-01,6.455996151849008324e-01,6.713852605567403042e-01,6.510577173205518431e-01,6.455813566481302113e-01,6.431833288127817294e-01
