2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01
1.247919728519629318e-01,1.861785807220901201e-01,1.878616752289874181e-01
1.016129713872980928e-01,1.664331201424069373e-01,1.814080955001336481e-01
8.927467741186757844e-02,1.593869547033777978e-01,1.749723132950024296e-01
8.145673547237811118e-02,1.541856377729561856e-01,1.710250859660170097e-01
7.601599857189367260e-02,1.397035256918413293e-01,1.651865630431088583e-01
7.199699188645493353e-02,1.360880229039629630e-01,1.519137955656904293e-01
6.890243122011149857e-02,1.328616009538064469e-01,1.483953279779887391e-01
6.644567135475822062e-02,1.262873129803718519e-01,1.426163587061408944e-01
6.444892657128958868e-02,1.226758418007917878e-01,1.398142318487645419e-01
6.279564434169725151e-02,1.150976051204007228e-01,1.300197218163690882e-01
6.140601329301145078e-02,1.133457206825130154e-01,1.269726205362693705e-01
6.022342224436030844e-02,1.102423535740001403e-01,1.151964720985847179e-01
5.920653028279814628e-02,1.091847447252363573e-01,1.134749806398016592e-01
5.832439945427203565e-02,1.067925934491031764e-01,1.106778109301685686e-01
5.755338800624548029e-02,1.052271089337119825e-01,1.082872331619395001e-01
5.687510051191528582e-02,1.039113786524865773e-01,1.068649620652535881e-01
5.627499625806980238e-02,1.007156618034140277e-01,1.040831651637922212e-01
5.574142083812473614e-02,9.957781686373903818e-02,1.015796626312411022e-01
5.526491745183275545e-02,9.782881626852832357e-02,1.002508241321933835e-01
5.483772761731027512e-02,9.714025197732940875e-02,9.915097206294100352e-02
5.445342294351537132e-02,9.581999521729497871e-02,9.783486491158444043e-02
5.410662934979977579e-02,9.262611570030479524e-02,9.691628768278590100e-02
5.379281763341522277e-02,9.134235990566903773e-02,9.329609305707835254e-02
5.350814240447518411e-02,9.081186293849236035e-02,9.240998586662492464e-02
5.324931678520582190e-02,8.777795341232162707e-02,8.997467292607339018e-02
5.301351389953480597e-02,8.672320126241896132e-02,8.907089579515563293e-02
5.279828867077489968e-02,8.599993370926911629e-02,8.849024621544968050e-02
5.260151518290595574e-02,8.566687555175810098e-02,8.760768205699728806e-02
5.242133609045018100e-02,8.491364989934514773e-02,8.688632327197494398e-02
5.225612144344444349e-02,8.439741683100597525e-02,8.475160812012318134e-02
5.210443493384382674e-02,8.348117023923576352e-02,8.391867312297596193e-02
5.196500603941129476e-02,8.310864442129264895e-02,8.269262851621998756e-02
5.183670688965583834e-02,8.196088845445061166e-02,8.175435834851600692e-02
5.171853293955119141e-02,8.109200652494791273e-02,8.107247134354290952e-02
5.160958673425867366e-02,8.040473122499021408e-02,8.045116785012555727e-02
5.150906419875494330e-02,7.925880645168451033e-02,7.954952801769206439e-02
5.141624300215033583e-02,7.784865360880463547e-02,7.873379904281231634e-02
5.133047263628110618e-02,7.763889128905140935e-02,7.820280447719644978e-02
5.125116591827348633e-02,7.753816931449683536e-02,7.731660011347692152e-02
5.117779168186570304e-02,7.689970490285390203e-02,7.674614772814551678e-02
5.110986846586688948e-02,7.529506911323126384e-02,7.620455772065974631e-02
5.104695904280626834e-02,7.468567178515995997e-02,7.568792414790764811e-02
5.098866565860345201e-02,7.457988631431136661e-02,7.542909618404015915e-02
5.093462587642452050e-02,7.434110302140863047e-02,7.470497949042206876e-02
5.088450893597667307e-02,7.401578323008145555e-02,7.406748681605829221e-02
5.083801255419558018e-02,7.320993823382168642e-02,7.347052256332822773e-02
5.079486010528215523e-02,7.291767022596661041e-02,7.302824316320076503e-02
5.075479812791214990e-02,7.232034389251236484e-02,7.238219781735437397e-02
5.071759411555495922e-02,7.202438174325515030e-02,7.124826782457371888e-02
5.068303455257148343e-02,7.155990986257827757e-02,7.047540064382636082e-02
5.065092316433753017e-02,7.113483725628232113e-02,7.017080882840490141e-02
5.062107935430501526e-02,7.092318471527946089e-02,6.847795400504815000e-02
5.059333680481106071e-02,7.060013089376694639e-02,6.770023390096838178e-02
5.056754222172039903e-02,7.041201732183195727e-02,6.746490652871711680e-02
5.054355420574949825e-02,7.034616189317235979e-02,6.702030434399156023e-02
5.052124223565443439e-02,6.999881061014476269e-02,6.617271414430005161e-02
5.050048575044499555e-02,6.975000667004015165e-02,6.579343474728958918e-02
5.048117331947311187e-02,6.949074088726002463e-02,6.559359015778502833e-02
5.046320189068310980e-02,6.913137091950576074e-02,6.497022498683348302e-02
5.044647610853644076e-02,6.836941040019134386e-02,6.474645990262598017e-02
5.043090769418494268e-02,6.767480523217918320e-02,6.458494245258232513e-02
5.041641488137352245e-02,6.707276395368526323e-02,6.447440553157095244e-02
5.040292190233167796e-02,6.689045407152481582e-02,6.433021971273268635e-02
5.039035851859942350e-02,6.674275230989484831e-02,6.402585135395591487e-02
5.037865959231302426e-02,6.655845736807899926e-02,6.378853938385350975e-02
5.036776469399033285e-02,6.646532703668155129e-02,6.351655679885119532e-02
5.035761774329777091e-02,6.636225098613762752e-02,6.325333914207885433e-02
5.034816667967158266e-02,6.633112120823533853e-02,6.260323178323100313e-02
5.033936316000385547e-02,6.619264397068702621e-02,6.241410665127263002e-02
5.033116228090120381e-02,6.592135989117424433e-02,6.226416812854208838e-02
5.032352232328686503e-02,6.573031560577662080e-02,6.197496206594553525e-02
5.031640451734863823e-02,6.513876277153610173e-02,6.173349126205913973e-02
5.030977282603417422e-02,6.499144405851631223e-02,6.134995504795757310e-02
5.030359374547892920e-02,6.487543566321961330e-02,6.118885742810582090e-02
5.029783612091216077e-02,6.452732120503751334e-02,6.102482557811318015e-02
5.029247097672309708e-02,6.445696307537207570e-02,6.090448400128269796e-02
5.028747135949904884e-02,6.429159371611889440e-02,6.065625751502470159e-02
5.028281219295920035e-02,6.416761276083533805e-02,6.029860983009724396e-02
5.027847014380774915e-02,6.408212740675910124e-02,6.003123713773338838e-02
5.027442349761620383e-02,6.359117587916271463e-02,5.990099061254011009e-02
5.027065204393142001e-02,6.346685503710598752e-02,5.963055191021858492e-02
5.026713696987199220e-02,6.334009397497708527e-02,5.949986872655888687e-02
5.026386076154326643e-02,6.319854826218819499e-02,5.927701007661684979e-02
5.026080711265935169e-02,6.303097112185210293e-02,5.910836404206123995e-02
5.025796083981366041e-02,6.295139304367540489e-02,5.898425036056768184e-02
5.025530780388284130e-02,6.285227563382206339e-02,5.877637655704688602e-02
5.025283483709973992e-02,6.278385867471154846e-02,5.849687621870543891e-02
5.025052967536256660e-02,6.273798779517779367e-02,5.843878874574645610e-02
5.024838089538410241e-02,6.256792566388047483e-02,5.833968257771650345e-02
