0.000000000000000000e+00
9.541853863013700447e+02
9.542507414648151780e+02
9.543168067659516964e+02
9.543773090874793752e+02
9.544494342081719651e+02
9.545138237786399031e+02
9.545283854480634318e+02
9.545959227304548449e+02
9.546635299648460204e+02
9.547298733748830273e+02
9.547989464054239761e+02
9.548483601878763238e+02
9.549060618182838880e+02
9.549855803005506232e+02
9.550484818105802560e+02
9.551114836101562560e+02
9.551980402963980623e+02
9.552752451984008530e+02
9.553417912177507105e+02
9.554038296751579082e+02
9.554762890791801055e+02
9.555529132983635918e+02
9.556243030082251835e+02
9.556866809419511810e+02
9.557768348676503365e+02
9.558500061418027371e+02
9.559168850597981191e+02
9.559926271796490482e+02
9.560670189337884040e+02
9.561483245771570409e+02
9.562163790118420366e+02
9.562906388919859637e+02
9.563755114690683286e+02
9.564494659335666711e+02
9.565683472151871456e+02
9.566380229839709273e+02
9.567283194348779034e+02
9.568483341541855225e+02
9.569263495088065383e+02
9.570658513223020236e+02
9.571405954574753423e+02
9.572508812908976097e+02
9.573347872271384631e+02
9.574076348380773425e+02
9.575127907791642201e+02
9.576023411329390456e+02
9.576819047489655077e+02
9.578077949082962732e+02
9.578865585852933009e+02
9.579752150347676434e+02
9.580554023350168791e+02
9.581325537022106573e+02
9.582151734991123249e+02
9.582879816008025955e+02
9.583808787364027921e+02
9.584615839835597626e+02
9.585484537353868291e+02
9.586252575902427679e+02
9.587452167906318437e+02
9.588287295401510164e+02
9.589275646433378597e+02
9.590164450570641748e+02
9.591113367796857574e+02
9.592596096654435769e+02
9.593581515522023437e+02
9.594420926615081271e+02
9.595525326671192943e+02
9.596476784725382458e+02
9.597873902485537201e+02
9.598693537204700306e+02
9.599538727907403199e+02
9.600547186319143975e+02
9.601489854596881059e+02
9.602748740927439712e+02
9.604019425794343761e+02
9.605188581002888668e+02
9.605933491915883451e+02
9.607128839743950266e+02
9.607892158022197009e+02
9.608863703005563366e+02
9.609817097182726684e+02
9.611613318595818782e+02
