5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
5.409589416298031805e-01,5.040311712475693540e-01,5.051351660735046156e-01
5.613498603761732930e-01,5.070534517194069668e-01,5.068907654583606481e-01
5.754026891595140913e-01,5.104397949996675177e-01,5.086399904311970088e-01
5.860819058809819682e-01,5.194273189213198805e-01,5.136306376589887535e-01
5.946235427833543863e-01,5.217067788326031907e-01,5.191504612616084646e-01
6.016775856998715089e-01,5.244951655612202224e-01,5.220633944970503038e-01
6.076327589178649458e-01,5.282564042943594940e-01,5.229828645073285598e-01
6.127418165934044314e-01,5.308580055948314280e-01,5.245388485420812152e-01
6.171791391200813770e-01,5.334072268479707057e-01,5.261674934969849948e-01
6.210704982590680157e-01,5.344264541105880895e-01,5.291588150191857132e-01
6.245097994873829439e-01,5.367696320028257917e-01,5.317539987818695746e-01
6.275691275233350463e-01,5.430900838578684997e-01,5.342119884934527496e-01
6.303050894583231978e-01,5.444274343931509996e-01,5.361565599816341399e-01
6.327629897208472132e-01,5.461994920067526627e-01,5.386378914082882163e-01
6.349796742642326297e-01,5.487110996753072900e-01,5.407272150544774059e-01
6.369855253452680888e-01,5.509804626607242017e-01,5.418771909998058023e-01
6.388058958594119430e-01,5.529196242093675773e-01,5.449176146803096366e-01
6.404621632082622140e-01,5.549248466472833652e-01,5.488183673579921651e-01
6.419725184060470768e-01,5.580383732168346933e-01,5.507963474664866466e-01
6.433525668977586598e-01,5.589467312180783631e-01,5.520619838643714417e-01
6.446157928743500021e-01,5.603026966673970710e-01,5.539038848663612180e-01
6.457739229166210571e-01,5.615953298829855500e-01,5.562532506072610516e-01
6.468372142424959614e-01,5.624643288845786460e-01,5.606559886827383599e-01
6.478146856968841627e-01,5.632815459712048334e-01,5.617003765760230083e-01
6.487143047073958835e-01,5.637103946958639256e-01,5.636982190583541552e-01
6.495431399837010567e-01,5.689284263819101017e-01,5.665337193902428847e-01
6.503074872846705823e-01,5.698743533846254428e-01,5.679913811411912983e-01
6.510129738054541981e-01,5.707200402574348352e-01,5.725132550949858512e-01
6.516646454393771881e-01,5.719756557039485934e-01,5.738861006652064001e-01
6.522670402086414576e-01,5.729265641928695807e-01,5.748716306165088108e-01
6.528242504378752864e-01,5.737519594885083229e-01,5.759564961107838110e-01
6.533399756994260343e-01,5.755803433113634293e-01,5.767940101923340057e-01
6.538175681427589314e-01,5.762302170227638909e-01,5.773366793081740056e-01
6.542600714989287303e-01,5.774905618656840378e-01,5.806286971126569663e-01
6.546702548011287259e-01,5.782393555166169818e-01,5.815569553926908108e-01
6.550506416664141351e-01,5.785345510241487466e-01,5.823654639620008400e-01
